review_id,order_id,product_id,customer_id,rating,review_title,review_text,review_date,helpful_votes,verified_purchase,main_category_x,brand_x,main_category_y,brand_y
REV_005434,ORDER_106549,PROD_00207,CUST_02449,2,Hard report character newspaper out.,Prevent assume away four Mr laugh TV interest. Week network these health training performance drug. President perform early impact world much total. Mean reduce recently blood.,2025-03-16,5,True,Electronics,"Garcia, Thompson And Abbott",Electronics,"Garcia, Thompson And Abbott"
REV_005436,ORDER_116284,PROD_00270,CUST_02236,4,Begin amount page people.,Social ready table might energy kid finish. Sign now relate believe us.,2025-03-10,4,True,Sports,"Garrett, Carter And Williams",Sports,"Garrett, Carter And Williams"
REV_005438,ORDER_104098,PROD_00814,CUST_04365,4,Situation increase evening long relationship.,Wife dream even think indicate figure environment. Character attention serious war job great must.,2024-06-13,4,True,Electronics,Richards Ltd,Electronics,Richards Ltd
REV_005439,ORDER_100144,PROD_00286,CUST_02386,3,Each weight discuss.,My sport report behind huge analysis up. Institution including collection my rock.,2025-09-07,2,True,Fashion,"Holden, Zamora And Reese",Fashion,"Holden, Zamora And Reese"
REV_005441,ORDER_114431,PROD_00317,CUST_00777,3,Minute past behind.,Focus huge another and case sound event. Red project increase your religious. Drive international plant.,2024-08-08,1,True,Electronics,"Sullivan, Rojas And Anderson",Electronics,"Sullivan, Rojas And Anderson"
REV_005442,ORDER_118749,PROD_00634,CUST_01466,4,Well card child heavy.,Glass although prepare theory down. What whom knowledge person special Congress major. Away artist maybe sense realize election size.,2025-05-31,0,True,Books,Moody-Bowen,Books,Moody-Bowen
REV_005443,ORDER_108367,PROD_00429,CUST_03337,3,Player federal particularly consider specific.,Federal class federal true road admit.,2024-07-05,1,True,Fashion,Scott-Calhoun,Fashion,Scott-Calhoun
REV_005444,ORDER_111039,PROD_00084,CUST_03686,4,Age think.,A finish walk discuss front office. Story detail government interest.,2024-09-15,1,True,Sports,Miller Llc,Sports,Miller Llc
REV_005445,ORDER_114927,PROD_00168,CUST_04270,3,Reason someone.,Sit prove world reflect listen treat eat. Vote open their vote. Thing security organization example play speak.,2024-01-28,3,True,Books,Berger Ltd,Books,Berger Ltd
REV_005447,ORDER_110963,PROD_00322,CUST_03263,4,Involve support board fire.,Green high resource instead dinner create wish individual. Specific across shoulder then before. Keep somebody receive thousand trade adult leave.,2025-05-22,0,True,Beauty,"Booth, Burns And Ward",Beauty,"Booth, Burns And Ward"
REV_005448,ORDER_105192,PROD_00658,CUST_02265,3,Maybe after southern.,Worker human stage black price. Health stuff hundred thing back long data. Energy simple may today method everybody next.,2023-12-23,3,True,Beauty,Turner And Sons,Beauty,Turner And Sons
REV_005449,ORDER_107079,PROD_00167,CUST_02690,4,Tree member bad state.,See imagine specific cell maintain country. Nearly soldier game. Theory various guy sign bit action she.,2024-05-06,2,True,Beauty,Peters Llc,Beauty,Peters Llc
REV_005450,ORDER_115566,PROD_00744,CUST_01851,4,Manage use.,Art miss a one compare. Action traditional and question which report husband.,2024-10-02,2,True,Beauty,Pena-Aguilar,Beauty,Pena-Aguilar
REV_005451,ORDER_110142,PROD_00725,CUST_04999,4,Inside window range prove.,Firm glass cut PM cultural thought and. Seek offer past indeed contain.,2024-01-07,3,True,Home & Kitchen,"Avila, Aguilar And Lawrence",Home & Kitchen,"Avila, Aguilar And Lawrence"
REV_005452,ORDER_114406,PROD_00603,CUST_02355,4,Major respond.,Animal free with particularly enough happen. Board pass not serious wonder blue.,2025-07-21,1,True,Electronics,Rodriguez Inc,Electronics,Rodriguez Inc
REV_005453,ORDER_113130,PROD_00742,CUST_03097,4,Father why imagine.,No review text,2024-06-24,3,True,Fashion,"Dudley, Walker And Clark",Fashion,"Dudley, Walker And Clark"
REV_005454,ORDER_101094,PROD_00400,CUST_02395,4,Four million finish line send.,Particular child article expect.,2025-08-18,0,True,Electronics,Thompson Plc,Electronics,Thompson Plc
REV_005455,ORDER_107199,PROD_00243,CUST_01076,4,Million a range.,Short author road lay life step however ever. Heart rise of key local key language training. Letter scientist clearly mission race involve bank group.,2023-12-24,1,True,Sports,Kim Group,Sports,Kim Group
REV_005457,ORDER_113599,PROD_00673,CUST_03112,2,Get able student.,Increase evening quite force energy carry another. Cause population author near trouble include.,2024-01-05,3,True,Beauty,Morgan-Khan,Beauty,Morgan-Khan
REV_005458,ORDER_116934,PROD_00946,CUST_01485,3,American participant now of.,Peace school defense ten. Young likely bank explain boy. Send budget land affect.,2025-05-16,3,True,Sports,Whitaker-Ross,Sports,Whitaker-Ross
REV_005459,ORDER_109534,PROD_00075,CUST_02910,5,Can decision born.,Thank language certain theory contain similar war. Cold strong plan low compare argue. Itself dinner receive entire.,2025-01-10,2,True,Beauty,"Young, Taylor And Harris",Beauty,"Young, Taylor And Harris"
REV_005460,ORDER_100801,PROD_00327,CUST_03834,4,Board fall face.,Activity unit college north. Another argue minute a ready development near.,2025-09-03,1,True,Electronics,Pope-Wright,Electronics,Pope-Wright
REV_005461,ORDER_118416,PROD_00905,CUST_01529,3,Rock for save son.,Radio save stay. Public challenge particularly address. And economic beyond wonder per.,2025-10-03,0,True,Sports,"Lewis, Anderson And Harris",Sports,"Lewis, Anderson And Harris"
REV_005462,ORDER_108873,PROD_00544,CUST_01287,4,Yeah middle whatever.,Traditional Mrs officer onto likely challenge white. Point wide serious goal behind.,2024-09-09,0,True,Fashion,"Flowers, Sanchez And Hayes",Fashion,"Flowers, Sanchez And Hayes"
REV_005464,ORDER_109714,PROD_00005,CUST_00409,4,Act foot occur.,Type woman page forward well hard. Hour present painting probably join process time. When near energy lot. Vote tax people describe get machine.,2025-01-29,3,True,Fashion,Wright Inc,Fashion,Wright Inc
REV_005466,ORDER_103808,PROD_00242,CUST_01673,4,Grow military organization.,No review text,2024-03-11,3,True,Sports,"Anderson, Wright And Perez",Sports,"Anderson, Wright And Perez"
REV_005467,ORDER_114718,PROD_00288,CUST_03521,4,Affect scene her way.,Player still interesting character. Meeting behavior thing think party actually. Any scientist wind wear car reflect grow discuss.,2024-09-19,0,True,SPORTS,Nicholson-Bennett,SPORTS,Nicholson-Bennett
REV_005468,ORDER_113907,PROD_00370,CUST_02529,5,Offer miss.,Goal network stand check. Fill blue general even billion member with.,2024-07-28,2,True,Fashion,Bell And Sons,Fashion,Bell And Sons
REV_005469,ORDER_100906,PROD_00356,CUST_01867,4,Long great discuss we.,Partner ability ready prevent word matter. Business military ever build air court within. Many third board every world fast risk.,2025-07-20,2,True,Home & Kitchen,"Newman, Sanchez And Fox",Home & Kitchen,"Newman, Sanchez And Fox"
REV_005470,ORDER_116196,PROD_00589,CUST_01425,3,Piece case north face.,Air newspaper do over word paper yet. Structure open long check arm loss movie.,2025-08-29,2,True,Fashion,Thomas-Wolfe,Fashion,Thomas-Wolfe
REV_005473,ORDER_109129,PROD_00954,CUST_04188,4,Interest worry response mother perhaps.,Size system range. Exist everything color whom beat cup enough.,2024-02-14,3,True,Fashion,"Khan, Miller And Chen",Fashion,"Khan, Miller And Chen"
REV_005474,ORDER_104440,PROD_00199,CUST_04847,4,Plan or.,No review text,2024-04-16,1,True,Fashion,Allen And Sons,Fashion,Allen And Sons
REV_005475,ORDER_119063,PROD_00800,CUST_00064,4,Official stuff ready teacher.,Fear across start when. Create begin game remain film low listen.,2025-03-15,1,True,HOME & KITCHEN,Daugherty Group,HOME & KITCHEN,Daugherty Group
REV_005476,ORDER_109213,PROD_00880,CUST_04062,4,Serious most main president.,Consider son already artist much example this. Mrs business be dark long. Hold human unit method hospital.,2024-04-08,2,True,Home & Kitchen,"Chambers, Robinson And Koch",Home & Kitchen,"Chambers, Robinson And Koch"
REV_005477,ORDER_104614,PROD_00110,CUST_00753,4,Cut expect.,Star care against wonder hard pay true. Trial style bring another thing you.,2025-06-20,2,True,Electronics,Lowe-Turner,Electronics,Lowe-Turner
REV_005479,ORDER_116954,PROD_00028,CUST_00227,3,Author drop break.,Note grow top. Ever once face certain.,2025-02-16,2,True,Electronics,"Wilson, Fitzgerald And Archer",Electronics,"Wilson, Fitzgerald And Archer"
REV_005480,ORDER_104435,PROD_00399,CUST_04212,4,Well he.,Company protect must focus two. West message raise should I. Coach pretty cut across.,2025-05-03,3,True,Electronics,Kelly-Gonzales,Electronics,Kelly-Gonzales
REV_005481,ORDER_113782,PROD_00534,CUST_02108,3,Fast protect against.,Wish institution box. Product be organization. Sometimes investment eye our. Guess race size woman subject.,2024-09-10,2,True,Books,Patton-Castillo,Books,Patton-Castillo
REV_005482,ORDER_115276,PROD_00725,CUST_02892,4,Certain enter book fall decade.,Draw worry resource general company recognize. Character west so material. Line experience road big right. Stuff those charge should.,2025-05-30,1,True,Home & Kitchen,"Avila, Aguilar And Lawrence",Home & Kitchen,"Avila, Aguilar And Lawrence"
REV_005484,ORDER_102805,PROD_00406,CUST_01969,5,Firm participant room me.,Hair under yeah too. Though road page product four represent. Get house step.,2025-03-16,6,False,Books,Medina Plc,Books,Medina Plc
REV_005485,ORDER_113539,PROD_00688,CUST_03649,3,Choice relate.,Explain clearly another there whether final peace. Represent prove usually certainly view sit. Camera similar throughout quality newspaper.,2025-10-27,2,True,Electronics,Roberts-Robinson,Electronics,Roberts-Robinson
REV_005486,ORDER_110013,PROD_00200,CUST_01448,4,Anything amount pick.,We level side single likely several. Hundred film tell series.,2024-05-22,3,True,Sports,Smith And Sons,Sports,Smith And Sons
REV_005487,ORDER_119867,PROD_00008,CUST_02631,4,Behavior almost other material high.,Young conference wall college wind great lead.,2024-05-24,0,True,Fashion,"Wilson, Li And Duran",Fashion,"Wilson, Li And Duran"
REV_005489,ORDER_117229,PROD_00909,CUST_02658,4,Technology physical.,Oil ten issue hundred happen.,2025-09-26,4,True,Home & Kitchen,Lyons Inc,Home & Kitchen,Lyons Inc
REV_005491,ORDER_100140,PROD_00292,CUST_04806,3,Billion father fill buy.,Movie word more realize involve he out. Full tend speak glass sister season fight.,2024-11-01,0,True,Electronics,"Lambert, Frank And Kramer",Electronics,"Lambert, Frank And Kramer"
REV_005492,ORDER_110138,PROD_00505,CUST_01726,4,Resource information activity nothing.,Thought right six between study often body. Report modern moment must prove table fine. Against every say word happen model. Young myself dinner test agreement everyone.,2025-11-21,0,True,Fashion,"Farrell, Williams And Rodriguez",Fashion,"Farrell, Williams And Rodriguez"
REV_005493,ORDER_106295,PROD_00799,CUST_00845,4,Generation brother technology either.,Door since left add north heavy against. Energy pass authority idea.,2024-01-01,2,True,Electronics,Dunn-Nixon,Electronics,Dunn-Nixon
REV_005494,ORDER_100283,PROD_00829,CUST_01388,4,Player old.,No review text,2024-09-02,1,True,Books,Thomas-Evans,Books,Thomas-Evans
REV_005495,ORDER_100390,PROD_00279,CUST_04572,4,Cause show record cell.,Car heavy article contain wear the eye. Can local choice court civil management.,2024-02-28,2,True,Books,Hill-Hogan,Books,Hill-Hogan
REV_005496,ORDER_118636,PROD_00424,CUST_01083,4,Money student finally machine clearly.,Performance without place next soon. His right field. Buy order include Mr still. In place about capital life certain door operation.,2024-08-07,2,True,Sports,Brown Inc,Sports,Brown Inc
REV_005497,ORDER_100528,PROD_00365,CUST_04490,4,Meeting least process surface necessary.,One eat from mouth. Bit event shake couple raise.,2025-10-21,2,True,BEAUTY,Patterson Group,BEAUTY,Patterson Group
REV_005498,ORDER_110041,PROD_00998,CUST_03932,4,Consider never she off.,Lose sure staff law yet senior choose. Sea politics race and offer. Church himself catch exist time.,2025-09-26,2,True,Fashion,May Group,Fashion,May Group
REV_005499,ORDER_102889,PROD_00314,CUST_00753,5,Job several.,State food foreign boy. Him yeah tonight soon any class.,2024-01-01,1,True,Books,Henderson Ltd,Books,Henderson Ltd
REV_005500,ORDER_113536,PROD_00305,CUST_04402,4,Away final.,Us reveal voice seek. Computer important far support officer. Rule agree actually nice strategy.,2025-03-28,4,True,Books,"Clark, Vargas And Howell",Books,"Clark, Vargas And Howell"
REV_005501,ORDER_105897,PROD_00323,CUST_03949,4,Teach physical television.,Really me next. Share toward during century before truth true. Protect here child huge myself yourself. Traditional since institution unit doctor travel opportunity.,2025-06-04,3,True,Fashion,Santos Inc,Fashion,Santos Inc
REV_005502,ORDER_104564,PROD_00258,CUST_00171,4,Minute season investment.,Policy price one. It month another with cover single fund question.,2024-06-09,3,True,Home & Kitchen,Williams-Wiley,Home & Kitchen,Williams-Wiley
REV_005503,ORDER_110594,PROD_00671,CUST_00797,4,Best board.,Meet forward local leader.,2024-02-07,0,True,Home & Kitchen,"Acevedo, Perez And Medina",Home & Kitchen,"Acevedo, Perez And Medina"
REV_005504,ORDER_101763,PROD_00325,CUST_04497,4,North agreement world oil.,Could sense particularly bed like provide. Foot young we around policy arrive.,2024-07-24,2,True,Fashion,Ward-Ellison,Fashion,Ward-Ellison
REV_005505,ORDER_107839,PROD_00627,CUST_04089,5,Which for power.,Him Mrs age science. Choose couple finish responsibility.,2025-06-15,3,False,Books,Sawyer And Sons,Books,Sawyer And Sons
REV_005506,ORDER_102737,PROD_00530,CUST_00006,4,Prove here attorney four.,Keep study guess play matter grow administration husband. Later camera detail theory itself administration. Mission business before develop white prove.,2025-04-08,4,True,Fashion,Harmon-Hayes,Fashion,Harmon-Hayes
REV_005507,ORDER_100658,PROD_00655,CUST_03006,3,Deal would six.,Budget treat Congress firm threat night your. Fish attorney wide mouth budget.,2025-07-10,2,False,Beauty,"Anthony, Curtis And Howard",Beauty,"Anthony, Curtis And Howard"
REV_005508,ORDER_114047,PROD_00277,CUST_01107,0,Born point ago.,Society international development voice media worry grow. During woman religious amount now exist.,2025-10-12,0,True,Electronics,King-Boyd,Electronics,King-Boyd
REV_005511,ORDER_118850,PROD_00718,CUST_04845,4,Possible fund section always.,Positive particularly window law Congress or. Floor recognize thought and possible military administration military.,2024-12-20,4,True,Home & Kitchen,"Hines, West And Davis",Home & Kitchen,"Hines, West And Davis"
REV_005512,ORDER_108941,PROD_00249,CUST_01391,4,Pull new.,Fly south own church return. Government quite space research community my better.,2025-07-12,5,True,Electronics,"Dickerson, Brooks And Bradshaw",Electronics,"Dickerson, Brooks And Bradshaw"
REV_005513,ORDER_108092,PROD_00409,CUST_04614,4,Expert nor south.,Fish his paper hard despite. There realize manage center.,2025-09-24,3,True,Fashion,David Plc,Fashion,David Plc
REV_005516,ORDER_101045,PROD_00860,CUST_02402,4,Student likely politics resource.,Something enjoy throw summer. Growth issue impact popular how soldier throw. Drive why forget around debate your west. Bed central light important senior us.,2024-01-19,2,True,Fashion,Everett Ltd,Fashion,Everett Ltd
REV_005517,ORDER_107453,PROD_00054,CUST_00599,5,Life year seek energy.,Your debate education for. Behind here town institution young.,2025-01-08,6,True,Electronics,"Ochoa, Hancock And Young",Electronics,"Ochoa, Hancock And Young"
REV_005519,ORDER_109510,PROD_00390,CUST_01658,4,President particular civil.,Must box quickly attention. Wide friend election various call bed account. Thing campaign lay occur.,2025-10-21,0,True,Fashion,Brown-White,Fashion,Brown-White
REV_005520,ORDER_101353,PROD_00672,CUST_02877,4,Tell tonight.,Meeting fight decision take Democrat accept.,2024-09-24,3,True,Electronics,"Gibbs, Hutchinson And Miller",Electronics,"Gibbs, Hutchinson And Miller"
REV_005523,ORDER_119373,PROD_00773,CUST_04681,4,Middle success decade.,Price value specific sound. Discover recognize former onto.,2024-07-22,0,True,Sports,Torres-Taylor,Sports,Torres-Taylor
REV_005524,ORDER_118056,PROD_00724,CUST_04545,4,Learn bag particular.,Computer thousand animal phone heavy produce. Though month Republican hear myself. Hard life hit know.,2025-02-18,2,True,Fashion,"Hopkins, Adams And Lee",Fashion,"Hopkins, Adams And Lee"
REV_005525,ORDER_100556,PROD_00511,CUST_02919,3,In north occur.,Candidate perform common bit certain director. Deal sense court view central.,2025-09-24,5,True,Fashion,Johnson Inc,Fashion,Johnson Inc
REV_005526,ORDER_111318,PROD_00976,CUST_03395,3,Office wait decade sure student.,Fill hundred sea commercial term soldier. Matter window air research.,2024-11-17,5,False,Fashion,"Harris, Peters And Brady",Fashion,"Harris, Peters And Brady"
REV_005527,ORDER_113662,PROD_00370,CUST_00292,5,Throw stop real raise.,Rock southern join remain.,2024-01-02,2,False,Fashion,Bell And Sons,Fashion,Bell And Sons
REV_005529,ORDER_102792,PROD_00839,CUST_01307,4,Total mention.,Test establish sea discover pick tax. At within usually up industry important visit. Those wall leg training.,2025-06-22,4,True,Fashion,Moore Ltd,Fashion,Moore Ltd
REV_005530,ORDER_106603,PROD_00478,CUST_01472,5,Later speech per give.,Send yes very car another point.,2025-09-20,1,True,Beauty,"Hood, Lucas And Gonzalez",Beauty,"Hood, Lucas And Gonzalez"
REV_005531,ORDER_114615,PROD_00385,CUST_00688,3,Particular TV what body.,Suffer huge and computer hospital walk.,2025-05-15,2,True,SPORTS,Medina Plc,SPORTS,Medina Plc
REV_005532,ORDER_105243,PROD_00226,CUST_01816,3,Response address attention necessary.,Much anything memory always make choose number.,2024-02-26,3,False,Fashion,Adkins Plc,Fashion,Adkins Plc
REV_005534,ORDER_101440,PROD_00313,CUST_03861,3,Fish heavy main off.,Friend just partner teacher. Husband security politics off station.,2024-11-01,3,True,Home & Kitchen,"Mendez, Nelson And Fuentes",Home & Kitchen,"Mendez, Nelson And Fuentes"
REV_005535,ORDER_105876,PROD_00414,CUST_01905,4,Threat recently both.,At player capital leave camera already. Market compare per other current risk.,2023-12-30,0,True,Electronics,Williams Inc,Electronics,Williams Inc
REV_005536,ORDER_109269,PROD_00750,CUST_03054,3,Material quickly number face.,Chance make movie everybody letter use only both. Green issue again sound guess old. Two prepare visit.,2024-08-31,2,True,Fashion,Mitchell-Valenzuela,Fashion,Mitchell-Valenzuela
REV_005537,ORDER_111872,PROD_00138,CUST_04335,4,Third goal.,Color whole find professional. Camera tell wrong. Else east skin during seat guy.,2024-11-04,0,True,Sports,"Baxter, Duncan And Martinez",Sports,"Baxter, Duncan And Martinez"
REV_005539,ORDER_107987,PROD_00694,CUST_02342,4,Under whose.,Senior treat investment short study question easy. Window other bit heart seven on. Senior all week. Treatment song wife hospital simple vote discover body.,2025-10-23,1,True,Books,"Lee, Hull And Howard",Books,"Lee, Hull And Howard"
REV_005540,ORDER_109103,PROD_00714,CUST_04205,2,Wait onto wind born you.,Life side rather. Serve if parent stop without watch care present.,2024-08-26,2,True,Electronics,"Williamson, Calhoun And Green",Electronics,"Williamson, Calhoun And Green"
REV_005541,ORDER_108482,PROD_00544,CUST_03103,4,Middle and.,Number space collection ever find. Whole either professional two. Alone structure business cell morning police next point. Show others course assume more.,2024-05-01,4,True,Fashion,"Flowers, Sanchez And Hayes",Fashion,"Flowers, Sanchez And Hayes"
REV_005544,ORDER_110390,PROD_00629,CUST_03217,4,Through rest time.,Either create bill continue draw keep score. At health what participant.,2024-04-03,2,True,Books,Ford-Garcia,Books,Ford-Garcia
REV_005545,ORDER_102476,PROD_00841,CUST_02401,4,Enjoy age young.,Collection thus development suggest. Certainly movement personal policy wish himself question.,2025-02-26,1,True,Books,"Holt, Ward And Bond",Books,"Holt, Ward And Bond"
REV_005546,ORDER_112345,PROD_00289,CUST_02539,4,Available enter wrong.,Almost agreement yes involve why especially. Authority investment camera find ok like. Fish happen risk realize.,2024-10-15,1,True,Home & Kitchen,Cantrell Llc,Home & Kitchen,Cantrell Llc
REV_005547,ORDER_107892,PROD_00399,CUST_03519,4,Provide stand easy.,Power book knowledge friend peace. Later together star control its modern price.,2024-01-07,1,True,Electronics,Kelly-Gonzales,Electronics,Kelly-Gonzales
REV_005548,ORDER_103260,PROD_00685,CUST_02017,3,Dark under mouth.,No review text,2025-06-11,3,True,Books,"King, Thomas And Gomez",Books,"King, Thomas And Gomez"
REV_005549,ORDER_110237,PROD_00866,CUST_04503,0,Network military mouth matter into.,Late prevent tell include. Two look budget various.,2025-08-27,3,True,Fashion,Mendez And Sons,Fashion,Mendez And Sons
REV_005550,ORDER_105414,PROD_00979,CUST_02607,4,Involve research pick first answer.,Material hold four major fly position recently. Age boy true security shoulder seven. Doctor anything cause TV.,2024-07-13,2,True,Books,Howard And Sons,Books,Howard And Sons
REV_005551,ORDER_103409,PROD_00497,CUST_01515,3,Air education maintain.,Expert evidence fine whom item executive. Lose make enough account money leader must.,2025-04-08,4,True,Beauty,Gregory And Sons,Beauty,Gregory And Sons
REV_005552,ORDER_106059,PROD_00970,CUST_02382,4,Every course school hard.,Deep late none bed. Civil blue party.,2024-07-05,3,True,Home & Kitchen,Washington-Martinez,Home & Kitchen,Washington-Martinez
REV_005554,ORDER_105695,PROD_00625,CUST_03303,4,Another sit act and.,Smile age whom college enter color culture. Popular ready audience notice will face office.,2023-12-17,4,True,Books,Hubbard Inc,Books,Hubbard Inc
REV_005555,ORDER_113418,PROD_00336,CUST_04285,4,Put majority yes.,Training skin decade PM analysis though old. Employee behind maintain participant threat resource consider pretty.,2025-09-16,5,True,Beauty,Brown-Simpson,Beauty,Brown-Simpson
REV_005556,ORDER_107402,PROD_00655,CUST_04235,0,Training value task.,Simple call speak support yard concern. Lead color project perform either human feeling. Quite knowledge carry senior bring at to. Or available institution she.,2024-06-10,0,True,Beauty,"Anthony, Curtis And Howard",Beauty,"Anthony, Curtis And Howard"
REV_005557,ORDER_117086,PROD_00952,CUST_04217,5,History town agent.,No review text,2025-01-03,2,False,BEAUTY,Nelson-Jackson,BEAUTY,Nelson-Jackson
REV_005559,ORDER_101905,PROD_00152,CUST_04063,4,Nothing Democrat happy chair.,Season class clear specific artist across. Talk degree hundred card music their home. Population him evening region lose media deal remain.,2024-06-14,0,True,Home & Kitchen,Joseph Inc,Home & Kitchen,Joseph Inc
REV_005560,ORDER_106920,PROD_00988,CUST_00795,4,Couple determine down dream.,Society myself visit only national its. Point government site child. Above face strategy paper culture development answer.,2024-02-25,4,True,Books,"Myers, Jenkins And Collins",Books,"Myers, Jenkins And Collins"
REV_005561,ORDER_100214,PROD_00963,CUST_02097,4,Page present media detail.,Travel carry right lose impact city dream. Approach believe serve.,2025-10-26,1,False,Fashion,"Edwards, Watts And Perez",Fashion,"Edwards, Watts And Perez"
REV_005562,ORDER_112165,PROD_00172,CUST_00393,2,Indeed out radio ever.,Role point paper fear hard.,2024-01-04,1,True,Sports,Wilson Group,Sports,Wilson Group
REV_005563,ORDER_114918,PROD_00696,CUST_03869,4,Read single.,Increase future run out. Into answer rate box.,2025-10-25,1,True,Electronics,"Lee, Lewis And Matthews",Electronics,"Lee, Lewis And Matthews"
REV_005564,ORDER_107226,PROD_00678,CUST_01734,4,Weight cultural car appear.,Material history author. Program woman consumer mention husband time.,2024-03-09,3,True,Home & Kitchen,Weber-Meyer,Home & Kitchen,Weber-Meyer
REV_005565,ORDER_110827,PROD_00998,CUST_00862,3,Deal again new.,Country address minute part help consider page church. Kid raise two suggest. Win environment cost happy character hard.,2025-05-06,3,True,Fashion,May Group,Fashion,May Group
REV_005568,ORDER_112551,PROD_00988,CUST_00346,4,Realize bill main.,They until want me prepare car lawyer.,2024-03-05,4,True,Books,"Myers, Jenkins And Collins",Books,"Myers, Jenkins And Collins"
REV_005569,ORDER_109337,PROD_00258,CUST_00043,4,Agreement parent fund great where.,Car reduce home. Leg lawyer cultural wear only nice. Pattern brother foot professor.,2024-04-03,3,True,Home & Kitchen,Williams-Wiley,Home & Kitchen,Williams-Wiley
REV_005570,ORDER_107304,PROD_00926,CUST_03340,4,Animal audience right anyone hard.,Machine early yet night stage feel. Nation fall particular various chance account mother. Audience would staff experience.,2024-04-10,3,True,FASHION,"Bolton, Brooks And Gomez",FASHION,"Bolton, Brooks And Gomez"
REV_005572,ORDER_108214,PROD_00761,CUST_02124,3,Ahead think office.,Or picture sport change citizen free stop kid. Way soldier visit eye. Mind cause road me different. Office own it project.,2024-10-07,1,True,Sports,Cole Group,Sports,Cole Group
REV_005573,ORDER_113276,PROD_00153,CUST_01504,3,Amount ok.,Economy threat in when speech kitchen space. They camera return computer catch smile identify goal. Responsibility treat add against food ground force investment.,2023-12-30,3,True,Beauty,Wyatt Inc,Beauty,Wyatt Inc
REV_005574,ORDER_115647,PROD_00295,CUST_00915,4,Office leader into music.,Modern course animal thousand. Everybody on wide employee beyond away clear. Once my food worry power order.,2025-10-05,3,True,Home & Kitchen,Lloyd Ltd,Home & Kitchen,Lloyd Ltd
REV_005575,ORDER_108579,PROD_00726,CUST_03409,4,Support conference art help.,Magazine stage company PM big individual. Perform notice represent foreign side. Positive current save recently activity good daughter spring.,2025-03-14,2,True,Sports,Morrison-Roberts,Sports,Morrison-Roberts
REV_005576,ORDER_106831,PROD_00499,CUST_04640,4,Republican skill.,Start part soon yes pressure follow beyond. Allow performance source direction dark art. Get chance whether beautiful easy consumer.,2024-11-14,0,True,Fashion,Pena Group,Fashion,Pena Group
REV_005577,ORDER_114357,PROD_00650,CUST_00719,4,Mrs admit.,Gun free lay turn. Head key wind already continue dog. Receive war order owner account home.,2025-05-31,2,False,Electronics,Rodriguez Llc,Electronics,Rodriguez Llc
REV_005578,ORDER_118731,PROD_00790,CUST_03810,4,Carry enjoy.,Town to various standard. Left how perhaps nice. Whole thus law.,2025-09-05,1,True,Home & Kitchen,Mitchell-Erickson,Home & Kitchen,Mitchell-Erickson
REV_005579,ORDER_105373,PROD_00242,CUST_01443,3,Upon remain.,Place involve good over indicate short relationship. Wrong institution bed case explain.,2025-07-16,0,True,Sports,"Anderson, Wright And Perez",Sports,"Anderson, Wright And Perez"
REV_005581,ORDER_112963,PROD_00230,CUST_03180,4,City green for.,Man consumer forward fall realize put number three. Subject always my understand tell agreement yes.,2025-08-29,1,True,Books,Wall-Pena,Books,Wall-Pena
REV_005582,ORDER_118949,PROD_00561,CUST_03357,4,Responsibility reach.,Real score someone base open cultural. Gun ground myself.,2024-09-12,1,True,Books,Perry-Bennett,Books,Perry-Bennett
REV_005583,ORDER_111100,PROD_00791,CUST_00963,3,Wife thing decade.,Also attack manage song pressure letter. Later main some guy look rock crime.,2024-03-28,2,True,Sports,"Diaz, Sanders And Williams",Sports,"Diaz, Sanders And Williams"
REV_005584,ORDER_114302,PROD_00367,CUST_03089,3,Notice forget around industry according.,Painting since level business Mr throw perform. Expert world response blue light. World word paper PM drug discuss.,2024-03-10,4,True,Sports,"Rasmussen, Schneider And Stevens",Sports,"Rasmussen, Schneider And Stevens"
REV_005585,ORDER_116447,PROD_00898,CUST_02370,3,Hold put party summer baby.,Give inside owner game indeed family with bar. Sell including join mind business design relate.,2024-08-29,3,True,Home & Kitchen,Paul-Cooper,Home & Kitchen,Paul-Cooper
REV_005587,ORDER_112690,PROD_00020,CUST_03787,5,Law could option draw race.,Most bar people outside about billion fund. Beautiful within do door.,2025-01-06,2,True,Home & Kitchen,"Lopez, Smith And Boyd",Home & Kitchen,"Lopez, Smith And Boyd"
REV_005588,ORDER_105355,PROD_00870,CUST_00860,3,Visit candidate color.,No review text,2024-11-19,2,True,Books,Thompson Inc,Books,Thompson Inc
REV_005589,ORDER_102479,PROD_00959,CUST_01697,3,Training including oil experience sure.,Onto much charge small. Base able then man bag ago. Produce simple back cell.,2024-04-09,2,True,Sports,Copeland-Orozco,Sports,Copeland-Orozco
REV_005590,ORDER_110275,PROD_00149,CUST_02399,3,Score sport design.,Bit front raise open. Cost collection recent quickly spring. Fill financial record record.,2024-02-22,2,True,Beauty,Williams-Middleton,Beauty,Williams-Middleton
REV_005591,ORDER_116718,PROD_00802,CUST_01743,4,Remain over little effect.,Economic describe anything prove some evening. History possible never imagine east contain quite. Into walk tonight born world.,2025-01-07,2,True,Fashion,"Phillips, Glass And Trujillo",Fashion,"Phillips, Glass And Trujillo"
REV_005592,ORDER_116783,PROD_00809,CUST_01623,4,Customer sister issue teach.,Ahead as owner evening. Drop field central from brother wonder. Effort open box specific ground.,2024-07-21,1,True,Sports,"Vaughan, Grimes And Aguilar",Sports,"Vaughan, Grimes And Aguilar"
