log_id,customer_id,session_id,timestamp,action,page,product_id,duration_seconds,ip_address,user_agent
41803,CUST_04870,SESS_3827,2025-11-10 10:35:36.232374,product_view,products,,23,192.179.77.105,Opera/9.34.(X11; Linux x86_64; sw-KE) Presto/2.9.182 Version/11.00
41804,CUST_00457,SESS_3958,2025-10-30 09:29:22.221881,remove_from_cart,account,,61,185.218.72.212,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_4 rv:2.0; lv-LV) AppleWebKit/532.22.4 (KHTML, like Gecko) Version/5.0.5 Safari/532.22.4"
41805,CUST_00222,SESS_7127,2025-10-28 15:28:58.542546,page_view,category,,26,140.224.134.209,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_2 rv:2.0; fa-IR) AppleWebKit/532.40.5 (KHTML, like Gecko) Version/5.0 Safari/532.40.5"
41806,CUST_02530,SESS_5533,2025-08-24 21:27:57.940479,purchase,product_detail,,3,170.189.59.197,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.45.5 (KHTML, like Gecko) Version/4.0.4 Safari/531.45.5"
41807,CUST_00316,SESS_5871,2025-09-10 13:38:10.221468,remove_from_cart,category,,7,214.198.222.223,Opera/9.77.(X11; Linux i686; kk-KZ) Presto/2.9.163 Version/12.00
41808,CUST_04500,SESS_8577,2025-08-17 23:46:00.553565,purchase,products,,-1,118.229.2.73,Opera/9.78.(X11; Linux i686; nr-ZA) Presto/2.9.174 Version/12.00
41809,CUST_02783,SESS_9685,2025-10-31 08:17:13.491271,product_view,cart,,5,115.68.67.217,Opera/8.92.(X11; Linux x86_64; ak-GH) Presto/2.9.186 Version/12.00
41810,CUST_03932,SESS_6771,2025-10-22 11:06:34.829094,login,cart,PROD_00394,4,91.126.67.112,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/61.0.870.0 Safari/533.0"
41811,CUST_00473,SESS_8079,2025-09-30 09:35:14.070567,login,products,PROD_00154,40,62.76.105.163,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/4804-01-08 09:42:43.856186 Firefox/3.6.14
41812,CUST_04050,SESS_4318,2025-09-27 15:25:00.360255,page_view,checkout,PROD_00525,26,58.243.133.244,Opera/8.20.(Windows NT 5.01; lg-UG) Presto/2.9.161 Version/10.00
41813,CUST_03097,SESS_7731,2025-10-14 14:50:15.502814,login,home,,5,81.202.172.141,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_9 rv:6.0; oc-FR) AppleWebKit/532.39.6 (KHTML, like Gecko) Version/4.1 Safari/532.39.6"
41814,CUST_04712,SESS_4377,2025-10-27 13:09:09.239493,page_view,product_detail,,45,106.248.165.229,Mozilla/5.0 (Windows NT 10.0; tt-RU; rv:1.9.2.20) Gecko/8949-09-26 06:43:24.612213 Firefox/3.8
41815,CUST_04670,SESS_9424,2025-10-12 04:50:04.451249,page_view,product_detail,PROD_00038,45,51.224.117.9,Mozilla/5.0 (Android 5.0.2; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0
41816,CUST_00454,SESS_9499,2025-08-16 06:49:16.025588,page_view,product_detail,,47,144.123.22.41,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.1)
41817,CUST_03687,SESS_1672,2025-10-28 09:52:23.001277,logout,product_detail,PROD_00924,79,90.114.28.182,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.0)
41818,CUST_04583,SESS_4853,2025-08-31 20:37:14.015926,add_to_cart,category,PROD_00995,22,143.187.191.154,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_2 rv:3.0; ka-GE) AppleWebKit/532.23.5 (KHTML, like Gecko) Version/5.0.3 Safari/532.23.5"
41819,CUST_00985,SESS_2462,2025-09-18 18:01:37.696301,remove_from_cart,home,PROD_00037,3,2.31.144.62,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/12.1z1256.0 Mobile/98F831 Safari/531.1"
41820,CUST_02874,SESS_5235,2025-11-06 22:48:31.084805,add_to_cart,cart,,4,58.170.203.63,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/12.3r4706.0 Mobile/53V560 Safari/532.2"
41821,CUST_04010,SESS_2979,2025-08-15 18:27:16.279690,search,products,,14,61.244.220.195,Opera/8.26.(X11; Linux x86_64; lg-UG) Presto/2.9.185 Version/10.00
41822,CUST_04998,SESS_9464,2025-10-21 23:26:05.096297,logout,checkout,PROD_00188,13,195.11.3.187,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_2 rv:6.0; fi-FI) AppleWebKit/532.34.2 (KHTML, like Gecko) Version/5.1 Safari/532.34.2"
41823,CUST_00349,SESS_9240,2025-10-05 13:10:49.196524,login,account,,3,109.49.7.246,Opera/8.19.(Windows NT 4.0; sv-FI) Presto/2.9.163 Version/12.00
41824,CUST_00445,SESS_5227,2025-10-29 06:42:23.334996,product_view,checkout,PROD_00075,19,185.152.131.50,"Mozilla/5.0 (iPad; CPU iPad OS 3_2_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/36.0.814.0 Mobile/31R067 Safari/535.1"
41825,CUST_00761,SESS_3520,2025-09-08 11:01:09.703538,purchase,home,PROD_00979,22,191.173.114.15,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.1)
41826,CUST_00610,SESS_2861,2025-10-06 10:02:02.702863,page_view,home,,21,187.83.36.231,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/5.0)
41827,CUST_04921,SESS_4319,2025-09-21 14:59:47.306562,purchase,checkout,,28,47.25.214.241,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/5.0)
41828,CUST_04107,SESS_5830,2025-10-19 06:56:27.428516,page_view,category,,6,216.23.216.35,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/54.0.893.0 Safari/531.0"
41829,CUST_03052,SESS_6152,2025-10-14 19:19:02.312128,login,product_detail,PROD_00816,54,80.172.49.109,Opera/8.65.(Windows NT 5.2; te-IN) Presto/2.9.186 Version/10.00
41830,CUST_02741,SESS_1719,2025-10-04 13:56:49.113319,page_view,category,,5,214.107.211.96,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/15.0.889.0 Safari/536.2"
41831,CUST_00438,SESS_4424,2025-09-05 07:55:49.224176,add_to_cart,category,PROD_00331,16,192.49.112.57,Opera/8.40.(Windows NT 6.2; tl-PH) Presto/2.9.187 Version/11.00
41832,CUST_02124,SESS_3385,2025-09-10 00:48:22.470859,add_to_cart,category,,29,93.30.85.107,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/6010-07-31 01:50:00.770920 Firefox/11.0
41833,CUST_01641,SESS_9794,2025-11-12 00:35:46.864385,purchase,home,,16,112.208.5.15,Opera/9.76.(X11; Linux x86_64; it-IT) Presto/2.9.178 Version/11.00
41834,CUST_03938,SESS_7260,2026-10-04 12:10:52.723966,logout,account,,11,53.248.219.78,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5 rv:3.0; kw-GB) AppleWebKit/535.46.1 (KHTML, like Gecko) Version/4.0.4 Safari/535.46.1"
41835,CUST_01581,SESS_4007,2025-08-14 21:46:36.391383,page_view,category,,7,25.60.23.118,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; mni-IN) AppleWebKit/531.41.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6531.41.7"
41836,CUST_04186,SESS_1664,2025-08-23 07:52:23.183828,search,account,,16,117.54.72.160,Mozilla/5.0 (Android 4.1.2; Mobile; rv:49.0) Gecko/49.0 Firefox/49.0
41837,CUST_01924,SESS_4059,2025-08-21 14:36:35.088736,search,account,,20,216.244.89.205,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; nb-NO) AppleWebKit/533.20.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6533.20.4"
41838,CUST_03092,SESS_4633,2025-09-17 12:00:53.356088,remove_from_cart,products,PROD_00430,42,26.2.247.4,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_8; rv:1.9.6.20) Gecko/9854-09-25 11:58:23.574921 Firefox/3.8
41839,CUST_04195,SESS_3362,2025-08-23 16:59:10.384028,page_view,category,,10,5.106.87.148,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.0)
41840,CUST_02948,SESS_9713,2025-08-20 19:06:55.802689,purchase,account,PROD_00618,26,184.172.34.23,Mozilla/5.0 (Windows NT 5.2; an-ES; rv:1.9.1.20) Gecko/7840-04-10 00:36:07.168335 Firefox/3.8
41841,CUST_03091,SESS_8345,2025-09-20 07:13:24.078959,purchase,home,,2,47.201.82.41,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/5.1)
41842,CUST_02027,SESS_5073,2025-08-22 16:50:57.943215,logout,category,PROD_00859,89,102.157.11.186,"Mozilla/5.0 (iPad; CPU iPad OS 1_1_5 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/13.5t3410.0 Mobile/87K368 Safari/531.2"
41843,CUST_03746,SESS_3098,2025-09-11 05:24:54.276514,purchase,category,PROD_00939,77,199.122.148.74,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.0)
41844,CUST_03578,SESS_5476,2025-08-15 01:07:20.002180,purchase,category,,17,21.162.228.89,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/62.0.895.0 Safari/531.2"
41845,CUST_00621,SESS_6679,2025-09-26 16:30:19.147510,remove_from_cart,category,,28,139.60.124.213,"Mozilla/5.0 (iPad; CPU iPad OS 13_5_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/12.0b0662.0 Mobile/65A121 Safari/532.2"
41846,CUST_04139,SESS_6063,2025-10-01 20:16:58.574281,purchase,product_detail,,31,158.243.240.92,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/3005-08-26 18:14:03.176559 Firefox/3.8
41847,CUST_00924,SESS_2246,2025-10-05 16:33:38.510790,logout,account,PROD_00876,31,184.15.235.167,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)
41848,CUST_02711,SESS_6267,2025-10-18 13:08:21.873082,search,home,PROD_00072,38,50.41.27.44,Mozilla/5.0 (Android 2.2; Mobile; rv:36.0) Gecko/36.0 Firefox/36.0
41849,CUST_01723,SESS_3852,2025-10-11 17:38:57.328977,page_view,checkout,,4,223.146.42.99,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; sat-IN) AppleWebKit/531.30.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.30.2"
41850,CUST_00772,SESS_4987,2025-09-12 11:09:27.871794,remove_from_cart,checkout,PROD_00118,150,51.42.152.247,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/15.9b2689.0 Mobile/78A505 Safari/533.2"
41851,CUST_00854,SESS_6095,2025-10-08 11:15:39.965449,add_to_cart,products,PROD_00010,2,110.192.171.53,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.27.4 (KHTML, like Gecko) Version/5.0 Safari/534.27.4"
41852,CUST_04196,SESS_6218,2025-11-03 10:37:52.325501,purchase,products,,2,49.191.235.103,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0)
41853,CUST_03472,SESS_6502,2025-08-16 16:15:32.033215,remove_from_cart,checkout,,8,115.30.213.118,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_3_5 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/29.0.838.0 Mobile/69Z379 Safari/531.2"
41854,CUST_00259,SESS_4339,2025-09-16 08:01:48.280050,logout,cart,PROD_00787,8,143.239.42.0,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/32.0.853.0 Safari/531.0"
41855,CUST_04198,SESS_6115,2025-10-13 07:39:31.950001,add_to_cart,home,PROD_00230,26,165.72.174.129,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/61.0.835.0 Safari/531.0"
41856,CUST_03812,SESS_6645,2025-11-08 12:20:17.699960,product_view,products,,18,206.114.248.28,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/52.0.868.0 Safari/535.0"
41857,CUST_01139,SESS_5592,2025-09-13 14:46:34.147507,page_view,checkout,PROD_00970,86,191.92.38.163,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/3.1)
41858,CUST_00807,SESS_3304,2025-08-28 18:01:48.421123,purchase,checkout,PROD_00486,25,143.93.134.40,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/52.0.851.0 Safari/534.0"
41859,CUST_00943,SESS_8839,2025-09-23 01:21:52.040147,add_to_cart,account,,22,14.218.18.14,"Mozilla/5.0 (Linux; Android 4.4.3) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/27.0.893.0 Safari/531.0"
41860,,SESS_9041,2025-11-10 15:00:11.692906,product_view,cart,,47,163.150.21.206,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.0)
41861,CUST_02998,SESS_9509,2025-09-03 07:17:58.018563,page_view,checkout,,6,77.119.122.153,Opera/9.70.(X11; Linux x86_64; sk-SK) Presto/2.9.186 Version/11.00
41862,CUST_03099,SESS_6199,2025-09-21 12:28:56.647642,add_to_cart,product_detail,,216,167.25.169.25,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.1)
41863,CUST_02388,SESS_5633,2025-09-06 07:22:53.629698,add_to_cart,checkout,PROD_00043,49,203.238.253.209,Opera/8.19.(Windows NT 4.0; si-LK) Presto/2.9.160 Version/10.00
41864,CUST_01179,SESS_4789,2025-09-19 04:18:51.231898,remove_from_cart,product_detail,PROD_00113,1,175.93.187.163,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; my-MM) AppleWebKit/533.40.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6533.40.4"
41865,CUST_02397,SESS_2729,2025-10-26 15:02:58.424340,logout,account,PROD_00542,38,159.128.130.9,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.1)
41866,CUST_03824,SESS_4699,2025-08-27 11:13:06.600394,search,account,,3,218.24.110.25,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_8 rv:6.0; tr-CY) AppleWebKit/533.44.7 (KHTML, like Gecko) Version/5.0 Safari/533.44.7"
41867,CUST_00597,SESS_2422,2025-09-23 07:02:20.037297,page_view,category,,2,109.159.25.167,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; szl-PL) AppleWebKit/535.34.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6535.34.6"
41868,CUST_02877,SESS_9162,2025-11-04 05:01:59.311815,logout,account,,11,164.36.21.75,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.0)
41869,CUST_00614,SESS_6131,2025-10-19 09:15:07.403951,logout,checkout,,50,28.84.143.253,Mozilla/5.0 (Windows NT 5.01; ayc-PE; rv:1.9.2.20) Gecko/3268-05-14 22:07:54.365784 Firefox/3.8
41870,CUST_04868,SESS_7739,2025-10-21 02:40:37.655677,add_to_cart,product_detail,,4,13.231.213.153,Mozilla/5.0 (Android 2.0; Mobile; rv:22.0) Gecko/22.0 Firefox/22.0
41871,CUST_00418,SESS_3961,2025-10-21 18:17:46.435210,product_view,product_detail,,37,184.239.109.72,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.45.1 (KHTML, like Gecko) Version/5.1 Safari/534.45.1"
41872,CUST_03216,SESS_5367,2025-11-08 19:04:55.579526,search,home,,126,68.124.121.225,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/8202-01-23 01:50:07.795990 Firefox/3.8
41873,CUST_03842,SESS_3327,2025-08-18 05:56:36.050113,purchase,product_detail,PROD_00867,33,14.61.143.242,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/17.0m0436.0 Mobile/06H308 Safari/536.0"
41874,CUST_02907,SESS_9944,2025-09-22 03:08:46.439867,purchase,checkout,PROD_00170,63,60.161.211.174,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_7) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/59.0.885.0 Safari/534.2"
41875,,SESS_2798,2025-10-01 10:24:11.200886,page_view,products,PROD_00793,53,52.21.224.86,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/14.0y0316.0 Mobile/87T182 Safari/535.0"
41876,CUST_04069,SESS_2777,2025-10-26 00:50:50.381498,add_to_cart,home,PROD_00469,39,205.85.245.229,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/4.0)
41877,CUST_04579,SESS_5135,2025-08-18 16:00:25.808024,page_view,product_detail,,47,65.12.41.134,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.1)
41878,CUST_03556,SESS_9556,2025-11-07 13:09:36.776822,product_view,products,,29,200.156.32.233,Opera/8.53.(Windows NT 5.01; hak-TW) Presto/2.9.187 Version/12.00
41879,CUST_00945,SESS_7932,2025-11-07 09:58:49.673249,add_to_cart,product_detail,,11,116.180.252.133,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/48.0.808.0 Safari/536.0"
41880,CUST_03310,SESS_9165,2025-09-24 08:01:16.432489,purchase,home,PROD_00052,1,92.174.116.226,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ro-RO) AppleWebKit/533.11.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6533.11.7"
41881,CUST_03110,SESS_8326,2025-10-27 08:15:08.800559,search,product_detail,,5,113.64.224.30,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.1)
41882,CUST_02539,SESS_5607,2025-10-08 05:56:27.017353,search,products,PROD_00948,6,136.21.29.186,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.0)
41883,CUST_03298,SESS_3995,2025-08-30 02:08:39.498026,login,checkout,,17,6.159.70.82,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.1)
41884,CUST_01624,SESS_8244,2025-08-29 15:40:00.117038,login,home,PROD_00203,8,119.191.246.159,Opera/9.92.(X11; Linux i686; ks-IN) Presto/2.9.163 Version/11.00
41885,CUST_03180,SESS_7867,2025-09-18 02:48:20.809374,logout,category,PROD_00687,45,89.47.130.146,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.0)
41886,,SESS_7303,2025-10-03 23:53:00.182974,login,home,PROD_00373,37,90.160.232.231,Mozilla/5.0 (Android 7.1; Mobile; rv:24.0) Gecko/24.0 Firefox/24.0
41887,CUST_02717,SESS_9242,2025-11-03 00:03:11.670055,add_to_cart,category,,9,52.151.226.112,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8 rv:2.0; xh-ZA) AppleWebKit/532.13.1 (KHTML, like Gecko) Version/5.0.5 Safari/532.13.1"
41888,CUST_04175,SESS_1851,2025-10-17 01:43:21.879387,purchase,category,,19,36.120.127.108,Mozilla/5.0 (Windows 95; zu-ZA; rv:1.9.1.20) Gecko/5852-01-24 07:11:56.997345 Firefox/8.0
41889,CUST_01859,SESS_2983,2025-08-29 09:28:23.724255,add_to_cart,cart,PROD_00161,3,216.45.57.165,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.1)
41890,CUST_03431,SESS_6505,2025-09-03 00:13:07.321842,search,products,PROD_00251,32,120.88.17.248,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/8746-09-10 11:32:20.848663 Firefox/3.8
41891,CUST_01190,SESS_1710,2025-09-15 02:37:23.708258,logout,cart,PROD_00034,37,8.2.20.45,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.0)
41892,CUST_01334,SESS_2427,2025-10-13 00:28:36.681803,remove_from_cart,home,PROD_00511,14,154.94.233.27,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.0)
41893,CUST_03881,SESS_8076,2025-10-09 14:45:28.478682,remove_from_cart,home,,70,133.224.42.253,Mozilla/5.0 (Windows 95; mni-IN; rv:1.9.0.20) Gecko/5489-05-06 11:11:20.819351 Firefox/7.0
41894,CUST_04236,SESS_3792,2025-10-22 10:26:04.556609,search,product_detail,PROD_00865,10,171.142.82.238,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_6) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/39.0.803.0 Safari/536.1"
41895,CUST_04838,SESS_7748,2025-08-30 06:37:55.312297,search,products,PROD_00878,15,37.181.64.10,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; he-IL) AppleWebKit/535.41.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6535.41.3"
41896,CUST_04466,SESS_8318,2025-10-10 17:10:27.996408,logout,category,,50,72.190.8.206,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/48.0.816.0 Safari/531.0"
41897,CUST_03774,SESS_1539,2025-08-20 13:24:34.303509,search,cart,,2,91.160.246.84,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; fr-CA) AppleWebKit/534.9.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.9.4"
41898,CUST_01918,SESS_9342,2025-08-15 07:14:45.140515,logout,product_detail,,47,175.102.99.173,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.0)
41899,CUST_01992,SESS_3961,2025-10-07 23:49:54.962990,page_view,cart,,43,221.27.230.13,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.1)
41900,CUST_03827,SESS_5736,2025-10-29 18:46:03.515215,remove_from_cart,products,PROD_00597,8,2.181.211.231,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.1)
41901,CUST_01811,SESS_5605,2025-09-13 12:17:19.778897,login,category,PROD_00076,66,11.75.101.222,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/29.0.878.0 Safari/532.1"
41902,CUST_02509,SESS_7660,2025-11-04 22:25:37.519449,purchase,products,PROD_00759,24,91.216.93.234,Opera/9.26.(X11; Linux i686; gu-IN) Presto/2.9.179 Version/10.00
41903,CUST_03006,SESS_3497,2025-10-18 15:47:20.601808,product_view,cart,PROD_00531,43,119.10.21.208,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ms-MY) AppleWebKit/535.23.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6535.23.2"
41904,CUST_02312,SESS_9560,2025-08-25 06:29:14.717370,page_view,account,,1,175.17.250.207,Opera/8.14.(Windows 98; byn-ER) Presto/2.9.187 Version/11.00
41905,CUST_04138,SESS_2348,2025-11-02 21:41:10.612214,logout,category,PROD_00870,32,108.217.135.206,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.1)
41906,CUST_03035,SESS_7032,2025-09-16 16:54:22.241954,logout,checkout,,32,161.186.225.113,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2 rv:2.0; it-CH) AppleWebKit/535.38.6 (KHTML, like Gecko) Version/5.0.1 Safari/535.38.6"
41907,,SESS_2580,2025-09-01 14:11:09.596461,purchase,checkout,PROD_00357,25,128.64.19.154,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_7; rv:1.9.6.20) Gecko/7927-10-26 04:10:58.417755 Firefox/3.8
41908,CUST_01921,SESS_2340,2025-11-03 07:53:39.467510,product_view,account,PROD_00245,13,197.153.218.224,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.1)
41909,CUST_04158,SESS_6878,2025-08-30 04:12:27.145558,logout,home,,1,132.78.124.189,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.1)
41910,CUST_01184,SESS_8661,2025-08-18 16:37:06.065563,search,checkout,,78,164.233.60.144,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.1)
41911,CUST_00441,SESS_4642,2025-10-09 08:01:09.391966,product_view,account,,7,19.185.191.68,Opera/8.55.(Windows NT 5.01; fa-IR) Presto/2.9.184 Version/11.00
41912,CUST_04222,SESS_1572,2025-09-22 04:41:19.507852,remove_from_cart,checkout,PROD_00113,59,204.19.209.123,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/10.9d3835.0 Mobile/31Q069 Safari/534.1"
41913,CUST_01452,SESS_3221,2025-09-11 10:41:32.375076,login,account,,27,3.234.152.99,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/45.0.825.0 Safari/536.0"
41914,CUST_01531,SESS_4395,2025-09-22 13:10:53.335370,logout,cart,,2,139.120.62.220,Mozilla/5.0 (Android 4.1.1; Mobile; rv:61.0) Gecko/61.0 Firefox/61.0
41915,CUST_01927,SESS_6265,2025-10-29 10:10:25.713929,logout,checkout,,64,172.112.111.112,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.30.1 (KHTML, like Gecko) Version/4.0.5 Safari/534.30.1"
41916,CUST_04645,SESS_9547,2025-08-30 23:36:38.901651,add_to_cart,product_detail,,30,4.8.100.162,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/49.0.851.0 Safari/536.2"
41917,CUST_04756,SESS_5382,2025-11-08 06:37:11.928958,remove_from_cart,account,PROD_00768,7,86.245.241.191,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/17.0.839.0 Mobile/47C103 Safari/536.2"
41918,CUST_03196,SESS_4415,2025-11-08 00:55:22.852133,product_view,category,,27,116.204.15.161,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/56.0.866.0 Safari/532.0"
41919,CUST_03313,SESS_8104,2025-09-05 21:19:13.986671,logout,checkout,,3,65.83.51.152,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/6927-02-14 07:23:24.233917 Firefox/3.6.15
41920,CUST_03936,SESS_4661,2025-09-02 21:10:25.697863,page_view,products,,60,32.243.119.142,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/18.0.813.0 Safari/534.2"
