order_item_id,order_id,product_id,quantity,unit_price,discount_rate,final_price,total_price,product_category,product_brand
22874,ORDER_114907,PROD_00493,1,646.43,0.0,646.43,646.43,FASHION,Beck-Steele
22875,ORDER_114870,PROD_00328,1,1213.53,0.0,1213.53,1213.53,Home & Kitchen,"Rice, Hood and Barnes"
22876,ORDER_INVALID,PROD_00204,4,291.73,0.24,221.71,886.86,Home & Kitchen,Castro-Cummings
22877,ORDER_118915,PROD_00653,1,461.97,0.0,461.97,461.97,Sports,Lawrence Ltd
22878,ORDER_109588,PROD_00635,5,1404.86,0.0,1404.86,7024.3,Beauty,Baker-Mcdonald
22879,ORDER_102536,PROD_00458,1,489.62,0.0,489.62,489.62,SPORTS,Acevedo Ltd
22880,ORDER_108781,PROD_00311,1,0.0,0.0,0.0,0.0,Home & Kitchen,Hickman-Bryant
22881,ORDER_118107,PROD_INVALID,1,674.26,0.0,674.26,674.26,Home & Kitchen,Sullivan-Miller
22882,ORDER_115850,PROD_00719,1,351.49,0.0,351.49,351.49,Home & Kitchen,"Lewis, Wright and Powers"
22883,ORDER_117188,PROD_00504,1,723.08,0.0,723.08,723.08,Sports,Lindsey PLC
22884,ORDER_109206,PROD_00655,2,468.05,0.0,468.05,936.1,Beauty,"Anthony, Curtis and Howard"
22885,ORDER_113200,PROD_00530,1,893.26,0.0,893.26,893.26,Fashion,Harmon-Hayes
22886,ORDER_109644,PROD_00940,1,300.21,0.0,300.21,300.21,Home & Kitchen,Walton Group
22887,ORDER_103807,PROD_00840,1,633.04,0.0,633.04,633.04,Fashion,Reed Ltd
22888,ORDER_107306,PROD_00547,2,607.17,0.07,564.67,1129.34,Sports,Hudson Group
22889,ORDER_103101,PROD_00697,1,516.01,0.0,516.01,516.01,Fashion,Thornton Inc
22890,ORDER_100745,PROD_00009,1,833.36,0.0,833.36,833.36,Books,Wiggins LLC
22891,ORDER_113784,PROD_00270,1,812.08,0.0,812.08,812.08,Sports,"garrett, carter and williams"
22892,ORDER_114967,PROD_00653,1,461.97,0.0,461.97,461.97,Sports,Lawrence Ltd
22893,ORDER_111703,PROD_00072,2,0.0,0.17,0.0,0.0,Fashion,Wolf Group
22894,ORDER_112853,PROD_00191,3,594.7,0.0,594.7,1784.1,Electronics,Gibson-Garrison
22895,ORDER_101511,PROD_00278,2,423.39,0.0,423.39,846.78,Home & Kitchen,"Payne, Moore and Nelson"
22896,ORDER_103355,PROD_00947,4,851.61,0.06,800.51,3202.05,Books,Williams-Herman
22897,ORDER_113479,PROD_00791,3,1029.91,0.0,1029.91,3089.73,Sports,"Diaz, Sanders and Williams"
22898,ORDER_109024,PROD_00365,2,252.95,0.0,252.95,505.9,BEAUTY,Patterson Group
22899,ORDER_119586,PROD_00601,1,223.41,0.0,223.41,223.41,SPORTS,Mueller LLC
22900,ORDER_115615,PROD_00148,4,784.41,0.0,784.41,3137.64,Sports,Horn-White
22901,ORDER_109094,PROD_00402,2,376.26,0.07,349.92,699.84,Home & Kitchen,"Acevedo, Perez and Medina"
22902,ORDER_119234,PROD_00603,2,247.43,0.22,193.0,385.99,Electronics,Rodriguez Inc
22903,ORDER_110789,PROD_00409,5,504.9,0.0,504.9,2524.5,Fashion,David PLC
22904,ORDER_117138,PROD_00576,1,605.47,0.0,605.47,605.47,Sports,"Hubbard, Griffin and Fox"
22905,ORDER_111499,PROD_00052,1,211.42,0.0,211.42,211.42,Sports,Wade Inc
22906,ORDER_107316,PROD_00598,3,231.68,0.0,231.68,695.04,Home & Kitchen,Rojas-Ayala
22907,ORDER_101127,PROD_00449,3,765.05,0.0,765.05,2295.15,Electronics,
22908,ORDER_100985,PROD_00224,1,641.76,0.0,641.76,641.76,Fashion,"Allison, Jones and Cruz"
22909,ORDER_106031,PROD_00575,1,171.09,0.0,171.09,171.09,Home & Kitchen,"Pennington, Wright and Holloway"
22910,ORDER_104775,PROD_00502,3,939.66,0.0,939.66,2818.98,Books,"Lawson, Sawyer and Smith"
22911,ORDER_105280,PROD_00094,1,199.91,0.0,199.91,199.91,Beauty,Sherman Inc
22912,ORDER_100401,PROD_00406,1,148.95,0.0,148.95,148.95,Books,Medina PLC
22913,ORDER_102867,PROD_00861,1,473.89,0.0,473.89,473.89,Beauty,Jones-Gray
22914,ORDER_112917,PROD_00749,3,252.04,0.0,252.04,756.12,Fashion,
22915,ORDER_108171,PROD_00757,1,880.13,0.0,880.13,880.13,Sports,Morgan-Ballard
22916,ORDER_104118,PROD_00010,1,309.42,0.0,309.42,309.42,Fashion,Brown LLC
22917,ORDER_106130,PROD_00811,3,832.63,0.0,832.63,2497.89,Electronics,Rios-Chase
22918,ORDER_105555,PROD_00956,2,999.49,0.0,999.49,1998.98,Fashion,Ryan-Baker
22919,ORDER_119309,PROD_00025,5,100.87,0.19,81.7,408.52,Electronics,Lee-Mcdaniel
22920,ORDER_107947,PROD_00109,2,59.05,0.0,59.05,118.1,Electronics,"Cochran, Johnson and Lee"
22921,ORDER_109416,PROD_00235,3,899.25,0.0,899.25,2697.75,Fashion,"Nunez, Hamilton and Dominguez"
22922,ORDER_100534,PROD_00493,1,646.43,0.0,646.43,646.43,FASHION,Beck-Steele
22923,ORDER_111975,PROD_00905,5,1137.05,0.0,1137.05,5685.25,Sports,"Lewis, Anderson and Harris"
22924,ORDER_100385,PROD_00787,3,27.96,0.0,27.96,83.88,Fashion,Keller-Peters
22925,ORDER_109636,PROD_00015,1,339.31,0.0,339.31,339.31,Beauty,Jones-Fox
22926,ORDER_106792,PROD_00518,1,852.38,0.0,852.38,852.38,Home & Kitchen,King Group
22927,ORDER_112931,PROD_00458,1,489.62,0.0,489.62,489.62,SPORTS,Acevedo Ltd
22928,ORDER_100955,PROD_00545,2,336.61,0.0,336.61,673.22,Electronics,Abbott Group
22929,ORDER_102126,PROD_00733,1,199.17,0.0,199.17,199.17,Fashion,Adkins PLC
22930,ORDER_103878,PROD_00117,1,555.06,0.24,421.85,421.85,Electronics,Morgan PLC
22931,ORDER_104018,PROD_00064,2,1083.22,0.19,877.41,1754.82,Fashion,Mason and Sons
22932,ORDER_116486,PROD_INVALID,1,236.14,0.0,236.14,236.14,Home & Kitchen,Johnson and Sons
22933,ORDER_109812,PROD_00476,1,940.62,0.0,940.62,940.62,Electronics,Cooper-Ramsey
22934,ORDER_110991,PROD_00296,1,680.13,0.0,680.13,680.13,Electronics,"Williams, Miller and Cervantes"
22935,ORDER_101860,PROD_00522,0,1151.54,0.0,1151.54,2303.08,Sports,Yang-Davis
22936,ORDER_117888,PROD_00890,3,400.92,0.0,400.92,1202.76,Sports,Berg-Hardy
22937,ORDER_107315,PROD_00026,1,1261.04,0.0,1261.04,1261.04,Beauty,"Owens, White and Lewis"
22938,ORDER_105927,PROD_00468,3,763.32,0.0,763.32,2289.96,Books,Patterson-Baldwin
22939,ORDER_114855,PROD_00372,2,1183.66,0.0,1183.66,2367.32,Fashion,Phillips Inc
22940,ORDER_106722,PROD_00011,1,1154.48,0.0,1154.48,1154.48,Home & Kitchen,Beasley PLC
22941,ORDER_115543,PROD_00881,2,637.22,0.0,637.22,1274.44,Beauty,Hardy PLC
22942,ORDER_101953,PROD_00361,3,88.42,0.0,88.42,265.26,Sports,"Johnson, Stewart and Morgan"
22943,ORDER_107602,PROD_00860,1,884.53,0.0,884.53,884.53,Fashion,Everett Ltd
22944,ORDER_101921,PROD_00506,0,581.8,0.0,581.8,1163.6,Home & Kitchen,Davis PLC
22945,ORDER_115078,PROD_00876,0,682.2,0.15,579.87,579.87,Beauty,Gonzales-Morris
22946,ORDER_109881,PROD_00793,2,530.82,0.27,387.5,775.0,Fashion,Ho-Wall
22947,ORDER_113018,PROD_00507,4,362.87,0.0,362.87,1451.48,Home & Kitchen,Reed PLC
22948,ORDER_115148,PROD_00743,1,851.76,0.0,851.76,851.76,Fashion,Merritt PLC
22949,ORDER_117810,PROD_00805,2,942.13,0.0,942.13,1884.26,Books,Bush Group
22950,ORDER_107926,PROD_00874,1,167.86,0.0,167.86,167.86,BEAUTY,"Young, Hood and Fischer"
22951,ORDER_109225,PROD_00115,1,23.66,0.0,23.66,23.66,Home & Kitchen,Smith-Armstrong
22952,ORDER_117631,PROD_00409,2,504.9,0.0,504.9,1009.8,Fashion,David PLC
22953,ORDER_116412,PROD_00664,3,1085.32,0.0,1085.32,3255.96,Books,"Gonzalez, Rodgers and Jones"
22954,ORDER_117746,PROD_00265,2,67.28,0.0,67.28,134.56,Sports,Suarez Inc
22955,ORDER_112168,PROD_00952,5,187.75,0.0,187.75,938.75,BEAUTY,Nelson-Jackson
22956,ORDER_115056,PROD_00459,1,673.12,0.0,673.12,673.12,Fashion,"Hudson, Howard and Hernandez"
22957,ORDER_104925,PROD_00103,1,674.76,0.0,674.76,674.76,Sports,Ortiz-Phillips
22958,ORDER_118209,PROD_00141,4,384.02,0.0,384.02,1536.08,Beauty,Hamilton Ltd
22959,ORDER_103843,PROD_00146,1,719.66,0.0,719.66,719.66,Sports,Brooks Inc
22960,ORDER_106070,PROD_00320,2,624.71,0.0,624.71,1249.42,Home & Kitchen,Werner-Cooke
22961,ORDER_108798,PROD_00778,1,477.17,0.0,477.17,477.17,Electronics,Riley-Gonzalez
22962,ORDER_112853,PROD_00140,1,430.47,0.0,430.47,430.47,Fashion,"Livingston, Ramirez and Jones"
22963,ORDER_107323,PROD_00574,1,65.74,0.0,65.74,65.74,Electronics,Johnson-Harris
22964,ORDER_113825,PROD_00839,1,262.71,0.0,262.71,262.71,Fashion,Moore Ltd
22965,ORDER_112945,PROD_00581,1,267.05,0.0,267.05,267.05,Home & Kitchen,Matthews-Smith
22966,ORDER_103690,PROD_00314,5,118.49,0.0,118.49,592.45,Books,Henderson Ltd
22967,ORDER_104744,PROD_00484,4,254.81,0.0,254.81,1019.24,Books,Martin Group
22968,ORDER_108509,PROD_00219,1,513.81,0.22,400.77,400.77,Beauty,Jones Group
22969,ORDER_104774,PROD_00690,1,1053.67,0.0,1053.67,1053.67,Fashion,Moran Ltd
22970,ORDER_108032,PROD_00627,2,156.62,0.0,156.62,313.24,Books,Sawyer and Sons
22971,ORDER_100142,PROD_00093,1,760.82,0.0,760.82,760.82,Home & Kitchen,"Waters, Vargas and Benton"
22972,ORDER_104572,PROD_00090,1,373.6,0.0,373.6,373.6,Electronics,"Velez, Fitzpatrick and Ball"
22973,ORDER_100859,PROD_00956,2,999.49,0.0,999.49,1998.98,Fashion,Ryan-Baker
22974,ORDER_114766,PROD_00110,1,347.88,0.0,347.88,347.88,Electronics,Lowe-Turner
22975,ORDER_110000,PROD_00354,1,779.11,0.0,779.11,779.11,Beauty,"Cherry, May and Davis"
22976,ORDER_119331,PROD_00775,2,224.97,0.0,224.97,449.94,Sports,Adams Inc
22977,ORDER_114134,PROD_00265,2,67.28,0.0,67.28,134.56,Sports,Suarez Inc
22978,ORDER_103911,PROD_00134,1,1224.09,0.0,1224.09,1224.09,Fashion,Nguyen-Fisher
22979,ORDER_107698,PROD_00617,1,32.5,0.0,32.5,32.5,Electronics,Jenkins-Peterson
22980,ORDER_113159,PROD_00894,1,612.64,0.0,612.64,612.64,Fashion,Nunez-Cook
22981,ORDER_110290,PROD_00142,2,123.86,0.0,123.86,247.72,BOOKS,Perry Ltd
22982,ORDER_103244,PROD_00586,1,486.18,0.0,486.18,486.18,Electronics,"Stewart, Ortiz and Potts"
22983,ORDER_115367,PROD_00495,4,222.53,0.0,222.53,890.12,Home & Kitchen,
22984,ORDER_114747,PROD_00587,2,704.11,0.0,704.11,1408.22,Fashion,Ortiz Inc
22985,ORDER_103121,PROD_00174,1,236.95,0.0,236.95,236.95,Home & Kitchen,Rosales-Monroe
22986,ORDER_109053,PROD_INVALID,1,238.01,0.0,238.01,238.01,Beauty,"Hood, Lucas and Gonzalez"
22987,ORDER_119940,PROD_00661,2,1169.02,0.0,1169.02,2338.04,Beauty,Chen LLC
22988,ORDER_117156,PROD_00617,1,32.5,0.0,32.5,32.5,Electronics,Jenkins-Peterson
22989,ORDER_101181,PROD_00315,0,441.08,0.0,441.08,1323.24,Beauty,Benson PLC
22990,ORDER_110505,PROD_00021,1,911.8,0.0,911.8,911.8,Sports,
22991,ORDER_107847,PROD_00284,3,1043.17,0.16,876.26,2628.79,Fashion,Gibson PLC
22992,ORDER_117850,PROD_00497,2,389.17,0.0,389.17,778.34,Beauty,Gregory and Sons
22993,ORDER_108804,PROD_00378,2,144.07,0.0,144.07,288.14,Sports,Edwards-Carlson
22994,ORDER_116306,PROD_00894,4,612.64,0.0,612.64,2450.56,Fashion,Nunez-Cook
22995,ORDER_118105,PROD_00712,4,511.09,0.0,511.09,2044.36,Home & Kitchen,Cummings Group
22996,ORDER_105519,PROD_00441,2,19.27,0.0,19.27,38.54,Books,Mendoza and Sons
22997,ORDER_103061,PROD_00373,2,176.36,0.0,176.36,352.72,Fashion,"Reynolds, Sanders and Le"
22998,ORDER_103739,PROD_00327,1,644.9,0.21,509.47,509.47,Electronics,Pope-Wright
22999,ORDER_106152,PROD_00499,1,142.76,0.0,142.76,142.76,Fashion,Pena Group
23000,ORDER_106141,PROD_00173,3,916.45,0.15,778.98,2336.95,Fashion,Lewis Inc
23001,ORDER_INVALID,PROD_00425,1,630.43,0.0,630.43,630.43,Electronics,Gray-Francis
23002,ORDER_110934,PROD_00158,1,180.0,0.0,180.0,180.0,Sports,Hernandez-Mora
23003,ORDER_118708,PROD_00777,1,538.59,0.0,538.59,538.59,Beauty,"Guerrero, Hughes and Benton"
23004,ORDER_105198,PROD_00961,1,484.19,0.0,484.19,484.19,Electronics,"Barnes, Ortiz and David"
23005,ORDER_109279,PROD_00929,1,15.01,0.0,15.01,15.01,Books,Johns Ltd
23006,ORDER_102465,PROD_00761,5,640.03,0.0,640.03,3200.15,Sports,Cole Group
23007,ORDER_104606,PROD_INVALID,1,1139.88,0.0,1139.88,1139.88,Fashion,
23008,ORDER_105625,PROD_00478,1,238.01,0.0,238.01,238.01,Beauty,"Hood, Lucas and Gonzalez"
23009,ORDER_102506,PROD_00073,3,231.89,0.0,231.89,695.67,Electronics,Hernandez-Harper
23010,ORDER_117233,PROD_00869,0,97.11,0.0,97.11,97.11,Beauty,Johnson-Parks
23011,ORDER_110051,PROD_00231,1,84.96,0.24,64.57,64.57,Home & Kitchen,Gaines-Johnson
23012,ORDER_108278,PROD_00020,1,14.75,0.0,14.75,14.75,Home & Kitchen,"Lopez, Smith and Boyd"
23013,ORDER_106989,PROD_00518,1,852.38,0.0,852.38,852.38,Home & Kitchen,King Group
23014,ORDER_118529,PROD_00314,2,118.49,0.0,118.49,236.98,Books,Henderson Ltd
23015,ORDER_111841,PROD_00024,2,513.38,0.0,513.38,1026.76,Beauty,Odom Inc
23016,ORDER_118752,PROD_00037,1,49.25,0.0,49.25,49.25,FASHION,"Johnson, Myers and Lopez"
23017,ORDER_119796,PROD_00594,0,327.39,0.0,327.39,327.39,Fashion,Martinez-Smith
23018,ORDER_115698,PROD_00586,1,486.18,0.0,486.18,486.18,Electronics,"Stewart, Ortiz and Potts"
23019,ORDER_118603,PROD_00608,1,999.41,0.0,999.41,999.41,Beauty,newman and sons
23020,ORDER_111253,PROD_00828,2,328.65,0.0,328.65,657.3,Fashion,"Johnson, Middleton and Johnson"
23021,ORDER_108433,PROD_00219,4,513.81,0.0,513.81,2055.24,Beauty,Jones Group
23022,ORDER_101574,PROD_00764,1,290.96,0.0,290.96,290.96,Home & Kitchen,
23023,ORDER_114012,PROD_00585,3,898.19,0.0,898.19,2694.57,Beauty,Peters and Sons
23024,ORDER_110132,PROD_00720,1,571.08,0.0,571.08,571.08,Beauty,"Morales, Bridges and Barnes"
23025,ORDER_111933,PROD_00836,1,68.77,0.0,68.77,68.77,Beauty,Serrano-Melton
23026,ORDER_102227,PROD_00403,1,401.94,0.0,401.94,401.94,Electronics,Rojas-Fernandez
23027,ORDER_106652,PROD_00733,1,199.17,0.0,199.17,199.17,Fashion,Adkins PLC
23028,ORDER_102595,PROD_00424,1,674.93,0.0,674.93,674.93,Sports,Brown Inc
23029,ORDER_108065,PROD_00962,3,1432.98,0.0,1432.98,4298.94,Beauty,Lutz LLC
23030,ORDER_109890,PROD_00805,3,942.13,0.0,942.13,2826.39,Books,Bush Group
23031,ORDER_106522,PROD_00934,1,390.51,0.0,390.51,390.51,Beauty,Hall-Davila
23032,ORDER_100913,PROD_00698,1,167.69,0.0,167.69,167.69,Home & Kitchen,"Moreno, Edwards and Sanford"
23033,ORDER_103118,PROD_00000,1,382.38,0.0,382.38,382.38,Beauty,Williams-Rios
23034,ORDER_118203,PROD_00469,2,308.42,0.0,308.42,616.84,Electronics,Martin-Deleon
23035,ORDER_106266,PROD_00534,3,606.43,0.0,606.43,1819.29,Books,Patton-Castillo
23036,ORDER_108133,PROD_00117,1,555.06,0.0,555.06,555.06,Electronics,Morgan PLC
23037,ORDER_116679,PROD_00663,2,231.97,0.0,231.97,463.94,Sports,Saunders PLC
23038,ORDER_101849,PROD_00732,1,398.13,0.0,398.13,398.13,Books,Aguirre-Fowler
23039,ORDER_116264,PROD_00018,1,719.35,0.0,719.35,719.35,Beauty,Fisher-Huffman
23040,ORDER_114953,PROD_00098,1,210.83,0.06,198.18,198.18,Home & Kitchen,Carter and Sons
23041,ORDER_102122,PROD_00741,2,162.26,0.08,149.28,298.56,Books,miller-anderson
23042,ORDER_112777,PROD_00855,2,448.45,0.18,367.73,735.46,Sports,Moran and Sons
23043,ORDER_116643,PROD_00552,3,-10.0,0.0,661.71,1985.13,Home & Kitchen,Gutierrez-Marsh
23044,ORDER_104183,PROD_00506,2,581.8,0.26,430.53,861.06,Home & Kitchen,Davis PLC
23045,ORDER_104805,PROD_INVALID,2,328.65,0.0,328.65,657.3,Fashion,"Johnson, Middleton and Johnson"
23046,ORDER_108870,PROD_00207,1,307.26,0.0,307.26,307.26,Electronics,"Garcia, Thompson and Abbott"
23047,ORDER_105244,PROD_00154,2,627.86,0.0,627.86,1255.72,Sports,Arroyo Inc
23048,ORDER_103892,PROD_00439,1,265.76,0.0,265.76,265.76,Books,Vincent-Wiley
23049,ORDER_109138,PROD_00058,1,950.5,0.0,950.5,950.5,Electronics,Suarez Group
23050,ORDER_118970,PROD_00974,2,201.25,0.0,201.25,402.5,Beauty,Simon Group
23051,ORDER_101839,PROD_00637,1,130.83,0.0,130.83,130.83,Books,Cantrell-Howard
23052,ORDER_112390,PROD_00104,1,438.81,0.0,438.81,438.81,Electronics,Chapman-Stevens
23053,ORDER_108186,PROD_00628,1,294.81,0.0,294.81,294.81,Books,Bates-Murphy
23054,ORDER_101269,PROD_00499,2,-10.0,0.0,142.76,285.52,Fashion,Pena Group
23055,ORDER_103767,PROD_00931,1,766.34,0.09,697.37,697.37,Electronics,"Fitzgerald, Mcdonald and Barrett"
23056,ORDER_112053,PROD_00770,1,774.88,0.0,774.88,774.88,Books,Banks-Jones
23057,ORDER_110302,PROD_00755,1,106.66,0.0,106.66,106.66,Beauty,"Brown, Allison and Thornton"
23058,ORDER_109623,PROD_00815,1,114.34,0.0,114.34,114.34,Beauty,Ortiz-Huynh
23059,ORDER_105705,PROD_00370,1,195.35,0.22,152.37,152.37,Fashion,Bell and Sons
23060,ORDER_102649,PROD_00996,1,868.79,0.0,868.79,868.79,Fashion,Frye and Sons
23061,ORDER_114990,PROD_00802,1,651.87,0.0,651.87,651.87,Fashion,"Phillips, Glass and Trujillo"
23062,ORDER_117079,PROD_00161,2,794.34,0.0,794.34,1588.68,Fashion,Boyer Ltd
23063,ORDER_114836,PROD_00273,1,253.98,0.0,253.98,253.98,Beauty,"Morales, Harris and Rhodes"
23064,ORDER_114833,PROD_00818,2,395.25,0.2,316.2,632.4,Electronics,"Wells, Rodriguez and Frazier"
23065,ORDER_119845,PROD_00502,1,939.66,0.0,939.66,939.66,Books,"Lawson, Sawyer and Smith"
23066,ORDER_111256,PROD_00235,2,899.25,0.0,899.25,1798.5,Fashion,"Nunez, Hamilton and Dominguez"
23067,ORDER_116051,PROD_00682,5,242.05,0.29,171.86,859.28,Electronics,
23068,ORDER_116875,PROD_00348,2,647.67,0.26,479.28,958.55,Fashion,"Williams, Evans and Sanchez"
23069,ORDER_100737,PROD_00910,3,912.08,0.15,775.27,2325.8,Fashion,Villa-Black
23070,ORDER_108068,PROD_00766,1,46.65,0.0,46.65,46.65,Sports,"Davis, King and Becker"
23071,ORDER_112844,PROD_00969,1,495.36,0.11,440.87,440.87,Sports,Stewart-Barnett
23072,ORDER_103404,PROD_00221,1,203.79,0.0,203.79,203.79,Sports,Dennis-Cortez
23073,ORDER_118896,PROD_00583,1,463.11,0.0,463.11,463.11,Sports,
23074,ORDER_105288,PROD_00959,1,39.18,0.0,39.18,39.18,Sports,Copeland-Orozco
23075,ORDER_118261,PROD_00331,2,576.73,0.0,576.73,1153.46,Books,"Thompson, Castillo and Bolton"
23076,ORDER_113841,PROD_00505,1,951.91,0.22,742.49,742.49,Fashion,"Farrell, Williams and Rodriguez"
23077,ORDER_114530,PROD_00188,4,452.87,0.0,452.87,1811.48,Home & Kitchen,Mills-Mueller
23078,ORDER_116465,PROD_00668,2,838.94,0.0,838.94,1677.88,Books,"Carpenter, Brown and Bush"
23079,ORDER_101934,PROD_00032,2,182.91,0.0,182.91,365.82,Books,Torres-Padilla
23080,ORDER_115746,PROD_00620,1,230.92,0.0,230.92,230.92,Fashion,"Chapman, Neal and Taylor"
23081,ORDER_110537,PROD_00410,1,185.17,0.0,185.17,185.17,Beauty,Stephenson Inc
23082,ORDER_106767,PROD_00041,1,518.15,0.0,518.15,518.15,Beauty,"Johnson, Garcia and Newton"
23083,ORDER_112666,PROD_00364,2,238.31,0.0,238.31,476.62,Home & Kitchen,"Baxter, Olson and Miles"
23084,ORDER_101135,PROD_00061,4,945.72,0.0,945.72,3782.88,Books,"Estrada, Lam and Khan"
23085,ORDER_107814,PROD_00913,1,280.58,0.0,280.58,280.58,Beauty,Watson-Lawson
23086,ORDER_100966,PROD_00031,1,394.65,0.0,394.65,394.65,Sports,Bradley LLC
23087,ORDER_104369,PROD_00478,2,238.01,0.0,238.01,476.02,Beauty,"Hood, Lucas and Gonzalez"
23088,ORDER_103132,PROD_00130,2,116.26,0.13,101.15,202.29,Sports,Gonzales-Thomas
23089,ORDER_111291,PROD_00703,1,210.22,0.0,210.22,210.22,Beauty,"Taylor, Turner and Henry"
23090,ORDER_112030,PROD_00326,2,622.43,0.24,473.05,946.09,Sports,"Cameron, Kelly and Beard"
23091,ORDER_INVALID,PROD_00320,1,624.71,0.0,624.71,624.71,Home & Kitchen,Werner-Cooke
23092,ORDER_108002,PROD_00617,1,32.5,0.0,32.5,32.5,Electronics,Jenkins-Peterson
23093,ORDER_119936,PROD_00013,1,435.13,0.08,400.32,400.32,Fashion,"dickson, morales and palmer"
23094,ORDER_114332,PROD_00284,1,1043.17,0.0,1043.17,1043.17,Fashion,Gibson PLC
23095,ORDER_104644,PROD_00670,3,708.7,0.0,708.7,2126.1,Fashion,
23096,ORDER_113497,PROD_00837,1,672.77,0.0,672.77,672.77,Books,Lynch Inc
23097,ORDER_108037,PROD_00140,1,430.47,0.0,430.47,430.47,Fashion,"Livingston, Ramirez and Jones"
23098,ORDER_113465,PROD_00641,1,662.8,0.0,662.8,662.8,Electronics,Bowman-Gillespie
23099,ORDER_118120,PROD_00822,1,89.15,0.0,89.15,89.15,Electronics,Le-Adams
23100,ORDER_113595,PROD_00129,2,394.32,0.0,394.32,788.64,Sports,Schneider-Sims
23101,ORDER_108365,PROD_00352,1,1431.12,0.0,1431.12,1431.12,Sports,Rivas LLC
23102,ORDER_103994,PROD_00678,2,1219.55,0.0,1219.55,2439.1,Home & Kitchen,Weber-Meyer
23103,ORDER_100487,PROD_00388,1,630.65,0.11,561.28,561.28,Electronics,Williams Ltd
23104,ORDER_100841,PROD_00298,4,1033.28,0.0,1033.28,4133.12,Fashion,
23105,ORDER_108355,PROD_00729,2,746.22,0.0,746.22,1492.44,Sports,
23106,ORDER_114286,PROD_00388,1,630.65,0.0,630.65,630.65,Electronics,Williams Ltd
23107,ORDER_109000,PROD_00704,1,926.83,0.23,713.66,713.66,Fashion,Sanchez-Brown
23108,ORDER_100927,PROD_00390,1,528.64,0.0,528.64,528.64,Fashion,Brown-White
23109,ORDER_113299,PROD_00750,2,917.77,0.0,917.77,1835.54,Fashion,Mitchell-Valenzuela
23110,ORDER_100890,PROD_00597,3,207.41,0.11,184.59,553.78,Sports,Smith and Sons
23111,ORDER_114552,PROD_00843,1,818.85,0.08,753.34,753.34,Fashion,"Oconnell, Gonzales and Haynes"
23112,ORDER_103093,PROD_00271,2,907.48,0.0,907.48,1814.96,Home & Kitchen,"Lopez, Carpenter and Cruz"
23113,ORDER_101703,PROD_00879,1,638.53,0.0,638.53,638.53,Electronics,Rivera Ltd
23114,ORDER_116181,PROD_00946,1,593.74,0.0,593.74,593.74,Sports,Whitaker-Ross
23115,ORDER_102931,PROD_00355,2,720.48,0.0,720.48,1440.96,Electronics,Rogers Inc
23116,ORDER_100798,PROD_00794,2,616.8,0.12,542.78,1085.57,Sports,Miller and Sons
23117,ORDER_111520,PROD_00783,1,379.82,0.0,379.82,379.82,Sports,Buckley-White
23118,ORDER_101108,PROD_00346,2,229.01,0.0,229.01,458.02,Sports,Sanchez and Sons
23119,ORDER_108679,PROD_00191,1,594.7,0.2,475.76,475.76,Electronics,Gibson-Garrison
23120,ORDER_116266,PROD_00115,1,23.66,0.0,23.66,23.66,Home & Kitchen,Smith-Armstrong
23121,ORDER_106906,PROD_00647,1,282.93,0.0,282.93,282.93,Electronics,"Ellis, Hamilton and Rangel"
23122,ORDER_101898,PROD_00050,2,117.82,0.0,117.82,235.64,Electronics,Delgado and Sons
23123,ORDER_108357,PROD_00937,1,626.95,0.0,626.95,626.95,Home & Kitchen,Coleman LLC
23124,ORDER_104219,PROD_00584,1,455.88,0.07,423.97,423.97,Beauty,Marshall Ltd
23125,ORDER_111105,PROD_00994,3,1127.85,0.17,936.12,2808.35,Sports,Williams-Gibson
23126,ORDER_100159,PROD_00459,2,673.12,0.0,673.12,1346.24,Fashion,"Hudson, Howard and Hernandez"
23127,ORDER_106451,PROD_00275,1,172.51,0.24,131.11,131.11,Electronics,"Nelson, Smith and Alvarez"
23128,ORDER_104702,PROD_00571,1,1029.82,0.0,1029.82,1029.82,Sports,Ochoa-Baker
23129,ORDER_108660,PROD_00220,1,338.21,0.29,240.13,240.13,Home & Kitchen,"Murphy, Levy and Vazquez"
23130,ORDER_113246,PROD_00128,1,596.79,0.0,596.79,596.79,Fashion,Wilson-Ramsey
23131,ORDER_115110,PROD_00653,1,461.97,0.0,461.97,461.97,Sports,Lawrence Ltd
23132,ORDER_100009,PROD_00639,4,517.5,0.0,517.5,2070.0,Electronics,Williams-Blackburn
23133,ORDER_101686,PROD_00551,0,189.9,0.0,189.9,189.9,Electronics,
23134,ORDER_113702,PROD_00839,2,-10.0,0.08,241.69,483.39,Fashion,Moore Ltd
23135,ORDER_116237,PROD_00157,1,131.49,0.0,131.49,131.49,Books,Andrade-Reyes
23136,ORDER_119128,PROD_00256,1,897.71,0.0,897.71,897.71,Electronics,Fletcher-Swanson
23137,ORDER_107240,PROD_00717,1,231.12,0.0,231.12,231.12,Home & Kitchen,"gomez, castillo and vazquez"
23138,ORDER_106555,PROD_00665,1,1262.66,0.0,1262.66,1262.66,Books,Lynch-Cunningham
23139,ORDER_118007,PROD_00465,3,1351.02,0.0,1351.02,4053.06,Electronics,"Vance, Brock and Walker"
23140,ORDER_111745,PROD_00715,0,455.88,0.0,455.88,455.88,Fashion,"Bennett, Miller and Hall"
23141,ORDER_119126,PROD_00661,2,1169.02,0.0,1169.02,2338.04,Beauty,Chen LLC
